id,loss
250090,6.493139169783741
250091,6.690527353344661
250092,7.572456800788776
250093,7.68078195524072
250094,7.093325499544196
250095,6.020308685346764
250096,6.008198363597414
250097,8.336147335759566
250098,5.914716699914894
250099,5.313544692054223
250100,5.973670278334834
250101,7.183619694536081
250102,6.6605378366679275
250103,5.809556411399859
250104,7.126984413829679
250105,6.9220343963332756
250106,5.089829915524799
250107,7.69797412053186
250108,6.297931980350581
250109,7.218167223492466
250110,7.150014822634512
250111,6.594908514044665
250112,6.43956364836391
250113,6.648388864630207
250114,7.0906177786591815
250115,6.604407922382788
250116,5.467777180559679
250117,9.600639254760917
250118,9.553703507224553
250119,5.882677423697496
250120,10.187002813742916
250121,6.711860015076001
250122,5.648382243821161
250123,6.482529948668775
250124,6.767259218339174
250125,7.782583140329159
250126,5.624951049374934
250127,5.7436854504157955
250128,5.362171457111318
250129,6.281183008107829
250130,5.676322471875222
250131,7.508867235739656
250132,5.043853792919769
250133,6.341070560515053
250134,5.609359944720879
250135,7.240965603180232
250136,8.066850194776396
250137,6.617544589985495
250138,7.3394319079303205
250139,4.005832009036239
250140,6.976627859185822
250141,6.753989374265573
250142,8.353669956817608
250143,6.6545921155603
250144,6.024200680598868
250145,7.694832210829138
250146,7.026553001222128
250147,7.09991419420426
250148,7.844336734029438
250149,7.1455185339452
250150,5.8387205707710725
250151,6.686721489591897
250152,8.297941076370016
250153,6.642613653341105
250154,5.636146711574474
250155,7.084774498175847
250156,6.79634364763449
250157,6.841436068570527
250158,7.632830882718197
250159,4.848217166528721
250160,7.897373032374829
250161,5.436812027823093
250162,5.963322990515655
250163,5.7077927246190665
250164,5.9489217719527705
250165,7.9598814686166275
250166,5.852277786082578
250167,6.2914521170187605
250168,4.944210821826466
250169,6.718050351425411
250170,6.778386433074049
250171,5.910533342815171
250172,6.278732448778021
250173,5.975837655755184
250174,7.193702442241358
250175,5.822023681931522
250176,6.607207794265292
250177,6.784381227615235
250178,6.269580479350763
250179,7.021595175492238
250180,5.360153344782416
250181,5.00575980862732
250182,7.1899428438083826
250183,7.71976323391368
250184,6.393301671705254
250185,6.6638523956572335
250186,7.99143857142877
250187,5.6386118149401625
250188,6.363941508110058
250189,7.0790272449510585
250190,7.676897475341901
250191,6.520735174666218
250192,7.970835544885057
250193,7.618346136407514
250194,7.2110250753576715
250195,9.798802509656207
250196,6.619654068475189
250197,5.402406181921474
250198,5.53720346494884
250199,9.907999024044873
250200,7.623581698104671
250201,6.387286125872752
250202,8.328732305206143
250203,6.606479806389691
250204,9.130123658511888
250205,4.956015605665825
250206,6.270571046045063
250207,6.207622546731109
250208,9.04558556226728
250209,8.859733368662017
250210,7.052395567545233
250211,7.5975727675801075
250212,7.696655136851043
250213,7.054356651158008
250214,5.978536044982242
250215,5.143822945073062
250216,6.744316015032662
250217,4.933553954708893
250218,7.694767293063994
250219,5.761121569210106
250220,6.137369896561641
250221,6.2476562053456774
250222,6.248460567893172
250223,7.183178845538388
250224,4.916844748328751
250225,5.968096824499822
250226,7.200350642936625
250227,4.646054757279836
250228,6.679303118016424
250229,5.865053631092159
250230,6.663352636359644
250231,5.312921327877191
250232,7.541369682749408
250233,6.519643856198025
250234,7.382660287791726
250235,7.114093493389019
250236,4.857506257702481
250237,5.276838934779153
250238,7.1576009915145065
250239,5.8013350539716075
250240,7.3001874943354075
250241,9.796419721191373
250242,7.890732401968541
250243,8.378875401544866
250244,6.58927550849805
250245,6.950221013866853
250246,5.694463566444757
250247,8.523205067828055
250248,6.448913317542491
250249,6.214966724975001
250250,6.8898662379463715
250251,7.6249978758151915
250252,6.3459964418982615
250253,6.924518125376636
250254,6.610279670285186
250255,7.903523335888011
250256,4.85234423357435
250257,7.199935297035147
250258,6.216536565183629
250259,7.343261076929098
250260,7.8329130103700955
250261,9.19856722677862
250262,6.3060138355716315
250263,4.603575443087189
250264,7.001384855129283
250265,7.460428701232837
250266,8.587052392010829
250267,8.653664489951089
250268,6.503063502451733
250269,5.827714742536807
250270,5.893524847258591
250271,6.483904579822957
250272,6.949096126524212
250273,6.0308481122650495
250274,7.260463455414244
250275,7.275501762067654
250276,7.261086459454045
250277,6.198837405582882
250278,5.260150518632144
250279,6.183809618675163
250280,5.403145655796564
250281,8.256170622465177
250282,6.089652704402196
250283,7.275656920495692
250284,8.137125529065473
250285,7.532403941784105
250286,4.927481883152596
250287,5.814861911924817
250288,7.227223202749501
250289,7.674334170167693
250290,5.97905249484597
250291,5.31696739852696
250292,7.151094667614423
250293,6.268081309505593
250294,9.448305081774588
250295,5.87492898119934
250296,6.944204501928471
250297,4.735829906312661
250298,6.151994022557913
250299,7.827222900263608
250300,6.153030152091468
250301,6.358808889594847
250302,5.018490530900863
250303,7.742175152127039
250304,6.9282299126888365
250305,5.150459207119347
250306,10.374713557114232
250307,6.477831538481423
250308,5.428689667253158
250309,5.001900045227986
250310,7.408612612079777
250311,7.270450340133264
250312,6.21805894926918
250313,4.144941267064754
250314,6.937922364301137
250315,7.524881957353333
250316,6.964186738533807
250317,7.088872153139363
250318,5.916682730648696
250319,5.524470567740289
250320,8.631030541875322
250321,6.728769380962339
250322,7.092490666861395
250323,7.824978810362827
250324,6.766515086670687
250325,6.4143075370594955
250326,6.511434177699352
250327,6.571259453302022
250328,8.532660743264334
250329,5.846566544953978
250330,5.775317917424928
250331,5.9644462413387345
250332,7.761321403704415
250333,6.44931610850613
250334,6.366637119569314
250335,8.509895428825827
250336,7.021797051396243
250337,6.568283329741652
250338,4.706536352925811
250339,6.043967835553584
250340,8.400608511195376
250341,7.15758323061551
250342,6.850045183480744
250343,6.459077663797135
250344,6.657557941368949
250345,7.325811310681717
250346,6.248259843300211
250347,5.2196103757984105
250348,4.897203345500282
250349,6.3147772228288765
250350,5.442388283895591
250351,6.007329478617365
250352,7.556815271080221
250353,7.668037289155869
250354,6.304449223255189
250355,6.69896112696768
250356,4.602528986021223
250357,6.503378144368446
250358,6.928250832000369
250359,5.458660038293454
250360,5.777560734526977
250361,5.257346433570711
250362,6.698242304768281
250363,7.183445470788767
250364,7.1450885840599
250365,6.441934530578614
250366,7.085142868444508
250367,6.647844524615524
250368,7.578011169394798
250369,5.889814056771978
250370,5.951923662298597
250371,9.007555489462558
250372,9.108072290439548
250373,6.716244820824041
250374,5.25449433114224
250375,6.325938959871985
250376,7.059183189607916
250377,8.207365776288462
250378,7.4353078933814984
250379,6.072685235742
250380,6.90420310116952
250381,8.191721732845604
250382,5.8423677228231785
250383,5.586303134020266
250384,9.011242453673583
250385,6.355234621118255
250386,6.488506498445985
250387,7.0256232183927425
250388,5.099077365874612
250389,5.1895289843235215
250390,5.996864353199254
250391,5.717061883379497
250392,5.296030246956469
250393,6.643278452256816
250394,9.365881544391394
250395,7.902809056365323
250396,7.5076135473612275
250397,6.052391720520946
250398,5.527622264576312
250399,6.846265482077541
250400,7.068486882257984
250401,7.1478442697629525
250402,6.092740332861529
250403,8.05782319876023
250404,7.678570588680758
250405,6.27721019650841
250406,7.924348964451962
250407,7.125802737649254
250408,7.209158312924274
250409,4.972146504753063
250410,8.395725599248411
250411,7.073875395699268
250412,7.103166068850175
250413,6.274384104362808
250414,6.168381411293542
250415,8.45986494734002
250416,7.615977715087309
250417,7.01497432200168
250418,6.304534728266942
250419,7.091982558956736
250420,10.908483489564034
250421,6.973423919794024
250422,5.017800982710712
250423,9.195206483216355
250424,6.56285633233125
250425,6.033863365915726
250426,6.114888848211178
250427,4.51882593885627
250428,8.0623595096329
250429,8.083646956460154
250430,6.3002173380214135
250431,6.801056728041149
250432,6.122553694958322
250433,8.033229164510832
250434,5.881251086287918
250435,4.235087574487973
250436,7.208941524391959
250437,6.0143578886187115
250438,6.959045099924616
250439,6.522496880849839
250440,6.296560895476038
250441,6.821081549195695
250442,5.992109843443105
250443,7.256634773721084
250444,6.281093637800028
250445,8.131569840555986
250446,6.799006450425077
250447,6.137356210431946
250448,7.608070366740429
250449,7.2538196436988365
250450,8.792443011660477
250451,4.858514760741461
250452,6.114218161945653
250453,7.747364569228273
250454,6.50450401537142
250455,6.26785112706242
250456,6.20054065864012
250457,7.340359337923348
250458,6.785771706599418
250459,5.73045629837755
250460,6.605928745676218
250461,6.634655909032746
250462,9.002662739027485
250463,7.222891141310638
250464,6.437826438299714
250465,7.871911512017606
250466,6.2182470174162265
250467,8.163240959433427
250468,7.962505370346932
250469,4.789138862082234
250470,7.552320877058383
250471,5.951552094856092
250472,8.052173043433559
250473,7.679178352512507
250474,6.364111806194941
250475,7.574185172956499
250476,7.169455847228473
250477,6.313488275931686
250478,5.879102989755198
250479,7.056706698993153
250480,5.284435668901649
250481,7.972916345157775
250482,7.645201316086284
250483,7.899511304441093
250484,6.8888358042496645
250485,7.2556197688790895
250486,7.674410547130446
250487,6.926892341959233
250488,7.297879258611639
250489,7.9501525867060625
250490,6.754692794244931
250491,9.948233941199337
250492,7.09361991964308
250493,6.701191449906384
250494,6.070287062786016
250495,5.955144314682314
250496,6.60776277625785
250497,5.432180487522839
250498,6.559237560458732
250499,5.5299064546285415
250500,6.297300331231769
250501,6.545303502967019
250502,7.181063526644698
250503,7.135963667477111
250504,6.151667447516062
250505,8.636440243609666
250506,5.007736508309243
250507,6.426243194009632
250508,5.265048048861457
250509,4.429071663574534
250510,5.765510732317759
250511,7.38913135401638
250512,7.3127863841483824
250513,5.795384411585154
250514,6.311586786357045
250515,7.003436984597452
250516,5.792080703978419
250517,7.261146647510451
250518,6.245407543669319
250519,6.900923798271547
250520,4.689118403512337
250521,7.563614609113508
250522,5.972492375534502
250523,5.765344730513071
250524,5.433259617151952
250525,7.997969298980088
250526,6.063939230586476
250527,6.061356009419923
250528,7.845673554544846
250529,7.822820141042952
250530,6.0516114580041185
250531,6.981686409915358
250532,6.59335484179778
250533,6.256062618665572
250534,8.404714522471586
250535,6.585746351045364
250536,5.906047872349411
250537,11.366662370063347
250538,6.275415843327408
250539,7.070797174848597
250540,5.723415635516233
250541,5.710764481859625
250542,9.241398423501847
250543,4.617151978999555
250544,8.252105012563783
250545,7.052902808555897
250546,7.4772522833696
250547,7.757500341336174
250548,6.827721642424086
250549,8.486849173978172
250550,7.276869770036194
250551,8.059578799748106
250552,7.740646100215755
250553,8.17860342285528
250554,6.236965549739525
250555,5.326537049302939
250556,6.484825971445318
250557,6.636647099867423
250558,6.246723283892862
250559,5.2919407128062925
250560,5.978250822892498
250561,8.124004717834403
250562,5.641772653987973
250563,6.049117302504271
250564,8.228108565400888
250565,6.852626587784439
250566,7.568306634864958
250567,6.461197541607689
250568,5.987784138310079
250569,6.61972674379136
250570,5.503361262603199
250571,4.774457287586529
250572,7.054602061666901
250573,6.691690054985686
250574,8.239961076239307
250575,8.860656000819592
250576,7.027885537294843
250577,6.8818593798356975
250578,7.147993049005232
250579,7.181497503768751
250580,5.239994574207696
250581,7.458159897312542
250582,6.17839962789232
250583,7.805792814502322
250584,4.462288772490198
250585,5.846592903839713
250586,7.745103461506588
250587,6.599116670633894
250588,6.683458779456469
250589,5.858171408263244
250590,7.03640232691421
250591,5.446669155710167
250592,8.008725746991486
250593,5.331613738903013
250594,7.851740304782283
250595,8.043903674928758
250596,7.668635957197801
250597,5.892542646677984
250598,7.4636323467393435
250599,5.174050145079238
250600,8.007527677212783
250601,5.75603768927148
250602,7.150581279416913
250603,8.869473183816773
250604,5.8239446540150315
250605,8.283869434193779
250606,6.7401516732167135
250607,4.959030025619984
250608,5.953142611068016
250609,6.495063634347587
250610,8.572456026853915
250611,7.141580669423418
250612,6.80829888975627
250613,6.471701242683105
250614,5.6837538754356665
250615,6.465690548714759
250616,5.806263992701272
250617,8.562837451736371
250618,5.599676856595453
250619,6.122167716774765
250620,7.118917466612127
250621,8.339278090400775
250622,8.586550638721409
250623,5.891330508328848
250624,6.093338982347477
250625,5.449887329401929
250626,10.37436728420544
250627,8.508321434525499
250628,7.417166733843008
250629,5.835549260518009
250630,7.716517221901387
250631,6.496096337566986
250632,6.190864798941465
250633,7.927952232481427
250634,7.057451543713967
250635,6.331268709240514
250636,6.97792482290856
250637,6.544347463158535
250638,8.285746913882539
250639,6.922646383571493
250640,6.585726832057466
250641,4.7864140560222355
250642,7.928355089213119
250643,5.772823390293789
250644,4.743652904081024
250645,7.713118281346377
250646,7.539200679165607
250647,7.043113135372726
250648,5.665248553544144
250649,5.556997083458503
250650,4.903805126433111
250651,4.89019469670353
250652,7.447238081853783
250653,5.123330923198685
250654,6.903886501321642
250655,7.575216238229497
250656,7.0462237466222755
250657,6.184023751146879
250658,7.515466036941234
250659,9.517834393610546
250660,7.361968905296246
250661,7.534289159297327
250662,6.618797889080968
250663,6.7035984040543255
250664,5.6710342219512295
250665,5.681048047765328
250666,8.184599110447227
250667,6.730824429256515
250668,5.752144419552916
250669,7.764073417296439
250670,4.980961727689394
250671,8.919652485510715
250672,6.819819188251256
250673,5.787878257695629
250674,6.679542069121554
250675,8.248276149349174
250676,6.3627616831605165
250677,6.489056359599182
250678,7.185671583475549
250679,6.8756443895855766
250680,6.307419258932258
250681,6.55499002017202
250682,6.8264463217059586
250683,6.626528286631346
250684,6.530012523927179
250685,4.636764958702386
250686,7.365070260143854
250687,8.085150300273789
250688,6.7384320804256745
250689,6.349996014623374
250690,7.1506818556343035
250691,7.149832621941048
250692,6.882713551470039
250693,6.16642444413694
250694,7.616069384179919
250695,8.370812577753199
250696,8.258995077741986
250697,7.235230334366623
250698,5.418142243615408
250699,8.033765383338036
250700,8.101482366315741
250701,7.788663008262957
250702,6.725341067170188
250703,9.296922265521516
250704,5.9985447753328405
250705,8.744313519905848
250706,6.464687662588288
250707,7.8571465293081815
250708,6.667928340471732
250709,6.327741962316627
250710,6.891910001927228
250711,8.229586764669705
250712,6.631224994073872
250713,5.285567688723901
250714,7.725820141313358
250715,7.246322307832315
250716,7.189603223551192
250717,6.470142542610313
250718,6.588167370908625
250719,7.122021901356067
250720,7.882240850403766
250721,5.732114750387887
250722,6.1906842203203585
250723,6.692657204522643
250724,8.039662285301791
250725,5.803565546934079
250726,7.259694267525366
250727,5.571367049786261
250728,7.669443522713211
250729,6.773356999086643
250730,7.3747403099437605
250731,8.367653416311029
250732,6.66377461689544
250733,7.6468655920483535
250734,5.773505637023153
250735,5.96346287338775
250736,6.86789085512449
250737,4.811777842795229
250738,6.088088713507332
250739,7.269488754911343
250740,5.787633430596381
250741,4.88319453136465
250742,7.117420765696662
250743,7.2236759322451505
250744,8.154223313637395
250745,5.297491121837933
250746,7.397344452486118
250747,6.51365020771329
250748,7.253109138713707
250749,8.490546168201309
250750,6.733883448882946
250751,6.5892631970443265
250752,7.0633004794114065
250753,6.882980851350136
250754,6.031523948559009
250755,8.942523574165971
250756,6.232069630010502
250757,6.341217500665886
250758,5.774187091252519
250759,5.42176413708303
250760,8.021396024260532
250761,7.667719983228787
250762,6.667768945615409
250763,7.164664350990267
250764,4.963612924797865
250765,5.8207449543607455
250766,5.591541036058828
250767,5.2985975539839085
250768,6.328997694315595
250769,5.838510036177702
250770,9.237739984848618
250771,5.599295704670313
250772,7.078263623004398
250773,6.981872207777293
250774,8.377264632121435
250775,6.983819556693264
250776,7.027679744089312
250777,7.5807331038350085
250778,5.718628030114683
250779,6.736596453483774
250780,6.835743517235945
250781,4.99973439717449
250782,6.539230353139235
250783,6.792321801216124
250784,7.442472156779697
250785,5.524642564753162
250786,5.979061861950587
250787,6.59575410652593
250788,6.596128242252405
250789,7.450323809121164
250790,4.638599860567387
250791,4.725020152106473
250792,5.788474504050775
250793,6.48213534906917
250794,6.197224435006737
250795,7.923628073853962
250796,7.119972080649875
250797,6.913105600416005
250798,7.282320458441394
250799,6.483585090878215
250800,5.3011814165879425
250801,10.373027745167853
250802,5.668669172413631
250803,7.414378660851527
250804,6.3087156194620375
250805,8.600829523718339
250806,7.466753245658714
250807,6.129314713701933
250808,7.189097832300632
250809,5.901451286374794
250810,9.178140319314615
250811,8.2933663878234
250812,4.989830199591252
250813,6.253306895770539
250814,7.566766606117028
250815,7.649135571439997
250816,6.201638067232591
250817,8.47218112962831
250818,7.900511298100818
250819,6.797154753750165
250820,7.306425459769768
250821,8.365006448609165
250822,6.867413926138207
250823,7.765424219236136
250824,5.5311125011374855
250825,5.442908939222177
250826,8.55443541447438
250827,5.750529339548274
250828,9.92215343965791
250829,5.718105904465529
250830,7.182451258985283
250831,6.818687668850457
250832,7.6194226262528835
250833,4.984688007487906
250834,5.143220495973022
250835,6.888571303963801
250836,9.7495716137514
250837,6.356677537483877
250838,8.921433494525845
250839,8.087779653886008
250840,6.1263384520667055
250841,7.239575366892803
250842,8.71895714875135
250843,6.382878902713431
250844,6.599689941251771
250845,7.911665322223456
250846,6.919235528275201
250847,7.396320865984999
250848,6.763209696966222
250849,6.787141864410189
250850,6.317600083180695
250851,7.472666378090698
250852,5.691395287711636
250853,5.981379941610925
250854,7.014218480037397
250855,5.629397914115472
250856,4.781710627045922
250857,5.803581949239957
250858,10.27875097662426
250859,6.322679676350411
250860,8.988207596045541
250861,4.91464245855557
250862,7.316368110220781
250863,8.054696572067568
250864,5.313811223474943
250865,8.88641264338903
250866,4.588256435291035
250867,5.55706460474252
250868,5.796252880950959
250869,6.466743929432032
250870,6.949908870916281
250871,7.204432757849107
250872,6.23412435306297
250873,8.931411037276696
250874,6.50715164363256
250875,6.330312671900629
250876,6.226664841283785
250877,6.99478374694786
250878,5.984118718919622
250879,5.961976273588791
250880,6.347390902104915
250881,5.616621827874432
250882,7.2627153847249355
250883,5.961763096533643
250884,5.396818005991384
250885,9.228660002582375
250886,5.1075360205407305
250887,5.716651848308332
250888,7.507928189843758
250889,6.2114476169906006
250890,6.6866511243119415
250891,6.758082572961228
250892,5.368646846996919
250893,5.324925701537888
250894,9.281716786077943
250895,7.6604786074577635
250896,5.439064061185691
250897,7.2584185247001365
250898,9.335072364585027
250899,7.452149995223024
250900,7.87916440640134
250901,7.88504544930565
250902,6.606862175500429
250903,7.161304407599525
250904,7.742545047470464
250905,8.201976573028668
250906,6.236902586447659
250907,7.120698974080549
250908,7.302838195290435
250909,6.679933970574455
250910,6.051482943198042
250911,6.400045888582492
250912,6.712135950875609
250913,7.085178587546135
250914,6.105476636873563
250915,6.823445823868244
250916,6.7296394816869824
250917,6.670283587493078
250918,6.347090059936028
250919,5.856581181208892
250920,6.698146488069344
250921,6.655865278676682
250922,7.905518215255794
250923,7.1571336176053855
250924,6.2762021278759095
250925,6.721793011014036
250926,5.487685495267321
250927,5.649117862658095
250928,6.440805751602776
250929,6.36017377913358
250930,8.175555637443445
250931,5.9002916042756475
250932,7.1122642813288355
250933,5.77627517044936
250934,8.02489706778706
250935,6.110342356910781
250936,5.0179137991118035
250937,7.835408164161062
250938,6.2774967445695165
250939,4.075904157912736
250940,5.009083732996245
250941,6.877915152361892
250942,7.771573277780769
250943,6.400492941399397
250944,8.534867909686398
250945,8.580863974847297
250946,5.54723620246895
250947,7.468356355868599
250948,6.654924056018601
250949,6.851912500025338
250950,6.782136472232513
250951,6.051830682349355
250952,7.179151771527331
250953,7.804850586026337
250954,6.264401865037615
250955,4.936469826008676
250956,7.52753520832263
250957,6.517683325028944
250958,7.320209004536244
250959,7.431683747250825
250960,4.318172367465648
250961,5.852295657011728
250962,6.334449927887472
250963,5.353780147712616
250964,5.548444623840006
250965,6.3231907698321965
250966,7.836658000218131
250967,6.043761134149033
250968,5.278624822838456
250969,5.473783739696527
250970,6.363381647472172
250971,5.8207066510217125
250972,6.241614879280695
250973,6.0359035300808
250974,10.351160278362796
250975,8.042276917034048
250976,5.966566393820956
250977,7.941097469235302
250978,6.6255181167044235
250979,5.501895647287293
250980,6.651010854396299
250981,7.251917993888602
250982,6.22380504132351
250983,7.520523211665768
250984,6.133451154801367
250985,8.407355082083948
250986,8.616001031989345
250987,9.511443405720966
250988,6.465385874272083
250989,5.630375569298139
250990,7.229994993922759
250991,7.107140770330962
250992,7.456556244871495
250993,7.545799398101673
250994,8.495230939829888
250995,6.656337021986179
250996,6.7121255397314465
250997,6.481538046107181
250998,7.327280152036529
250999,5.4784692198135705
251000,7.368073035977611
251001,5.747200803621347
251002,6.590433956158991
251003,7.9848836970321075
251004,8.443290124200667
251005,6.725642748072111
251006,7.667797722091202
251007,8.945833981841957
251008,6.946009487393837
251009,8.259549268137711
251010,8.058860641793817
251011,6.124416475395407
251012,6.940296503413543
251013,8.007230406299232
251014,5.9983501518547495
251015,6.493765410460689
251016,6.205868434427093
251017,6.695222531424477
251018,6.885648060654326
251019,6.096850473899925
251020,6.58341443562167
251021,5.188881999401419
251022,6.486102367603104
251023,5.94067931937426
251024,6.191841473020983
251025,6.036109375419793
251026,6.300109267164523
251027,6.939242469665523
251028,8.951580783294865
251029,7.334796507833891
251030,6.56094036430199
251031,5.219052350846835
251032,6.307620221338739
251033,8.014677106339228
251034,6.094265008126623
251035,7.954728744337856
251036,6.928735484428955
251037,6.468301992200351
251038,6.8063892578052245
251039,7.5251947599689855
251040,7.84862146658403
251041,7.002137350300341
251042,6.48280417886
251043,6.304718547958351
251044,6.026094331519762
251045,7.784918107769998
251046,7.3186872847802835
251047,6.116451006420743
251048,5.11391050162306
251049,5.102457626149814
251050,8.47023044143522
251051,6.389067259486243
251052,6.075679225223983
251053,6.165437463469525
251054,4.838324440017367
251055,6.557125076487408
251056,6.539426288869825
251057,6.61153242772
251058,5.616756029997969
251059,7.764893685753089
251060,5.328165334042669
251061,7.461823010584393
251062,5.812215077845745
251063,7.686309017612275
251064,5.693795611585722
251065,5.964939761557937
251066,6.825940777299684
251067,6.37850776982767
251068,5.994316100881596
251069,5.875434552597392
251070,6.806123288635362
251071,8.667877908445982
251072,7.513518485410202
251073,5.914252496253795
251074,7.931118098386594
251075,6.0184464464383725
251076,6.059523772873964
251077,7.192286958916668
251078,6.666024018187169
251079,7.4126231354866725
251080,6.843617470244936
251081,6.37894621667002
251082,6.3981967583303785
251083,6.909787097484289
251084,7.146137234608122
251085,7.9529769779165616
251086,7.984056986878536
251087,8.241766357502849
251088,8.202694771541884
251089,8.025046477186304
251090,4.484063208525059
251091,6.187434472734204
251092,6.1919108121622575
251093,7.758251791476976
251094,7.7940902073272165
251095,7.061299654882176
251096,5.595902007245787
251097,6.355683816883234
251098,5.041243267038259
251099,4.187251973513932
251100,5.921219418391212
251101,6.712633999375337
251102,5.4109808273211435
251103,8.098000849183366
251104,6.209741691288467
251105,6.410779104242172
251106,6.311292913935768
251107,5.56384737112012
251108,7.7199487890819745
251109,6.610422091400478
251110,5.756581543018754
251111,7.998050150328565
251112,8.27844633719728
251113,6.482104242436236
251114,7.285513588974215
251115,6.94439984302042
251116,6.951612693086789
251117,6.782414435775008
251118,5.606607906695707
251119,4.897616335664095
251120,6.854852040662822
251121,6.833471445194347
251122,9.119691426400376
251123,5.803567896488133
251124,5.375100342593578
251125,9.038222243683418
251126,6.82255021372664
251127,7.453192991716597
251128,4.60048247038322
251129,10.240602246720929
251130,6.011145234882749
251131,5.527171995018744
251132,6.759624507316002
251133,7.391907050484813
251134,8.434695138149117
251135,6.724689157635616
251136,6.394071362973891
251137,8.50658590713211
251138,5.47608083768913
251139,6.270157823614871
251140,7.225675836123212
251141,6.2032934822273464
251142,4.035093256258523
251143,7.02075371792804
251144,6.889290505467178
251145,6.43394297137493
251146,8.078614796935632
251147,5.996287122300783
251148,7.298055900257046
251149,5.833085862802446
251150,8.011607969841826
251151,7.391275228681933
251152,7.87106550853072
251153,7.390355717418186
251154,7.540540206246039
251155,6.388535901600118
251156,5.83886334403099
251157,5.422540661269704
251158,5.79713105500083
251159,5.777544315246017
251160,7.581245075998664
251161,7.346338614293398
251162,7.170757442770153
251163,6.305403350462504
251164,4.744880613205417
251165,6.7587418306194404
251166,5.412823650005203
251167,5.925549085030628
251168,8.937089398996472
251169,7.721384415455175
251170,6.233082887751968
251171,6.561217190624944
251172,5.268209057829745
251173,8.590532236973742
251174,7.9975099432056425
251175,6.878309454056483
251176,4.558762328688616
251177,6.153520271279179
251178,8.318673858865735
251179,7.934490992939689
251180,6.7917690492432925
251181,7.500999027952586
251182,5.616340925178104
251183,9.04937611858059
251184,8.142889789953745
251185,7.2387901778534225
251186,6.757959318282392
251187,6.55133055244889
251188,7.807898557831936
251189,6.102178933198388
251190,5.645743588217765
251191,7.891772013394164
251192,5.227536042170476
251193,7.726336704848988
251194,5.64940635384497
251195,6.5105309726623615
251196,7.769002965430552
251197,5.794958935085742
251198,6.615244799040925
251199,7.597036677375485
251200,8.327154363119678
251201,7.2699000945037655
251202,6.818105806983356
251203,5.847185721536578
251204,6.68568397163329
251205,7.060194182083837
251206,6.8133832691553815
251207,5.856527518752138
251208,6.299352692035001
251209,6.65634139730226
251210,8.454585480603846
251211,5.648255518836406
251212,5.486867905265547
251213,6.400911094348666
251214,6.6183171561060945
251215,9.154146709841163
251216,6.420393627828326
251217,8.265129940109835
251218,5.019944846005708
251219,5.4980151121000045
251220,7.6105484216093195
251221,5.3072251774896975
251222,6.847624076068762
251223,6.724782447401573
251224,6.501628447910623
251225,5.461581973486133
251226,6.9792340898203005
251227,6.912596307486213
251228,7.353404550976126
251229,6.523816231597978
251230,7.386276449098659
251231,6.5263408430520595
251232,6.64021140699329
251233,5.611208082114766
251234,6.076539263804957
251235,7.04171517150715
251236,7.158693499307173
251237,5.26158761717913
251238,5.353808952484412
251239,6.383592420111935
251240,6.564253244107759
251241,7.177457596124528
251242,3.9958469680375224
251243,6.347137748962979
251244,5.884805727172305
251245,7.175491756572918
251246,5.751566856581696
251247,6.49901549631277
251248,6.698589288413948
251249,5.311425921187631
251250,6.326129576053825
251251,7.857398722697029
251252,7.492659747316342
251253,6.1567737822618085
251254,8.247490120021913
251255,6.481728805348026
251256,6.56958372335501
251257,8.702255098424763
251258,8.679144132673773
251259,8.062745766031176
